Screen Name,Name,Description,URL,Location,Time Zone,Number of Tweets,Followers Count,Following ,Listed
@Chris_DeWolfe,Chris DeWolfe,"CEO and co-founder of @SGNgames, former co-founder and CEO of @MySpace. I don't do witty Twitter bios.",http://t.co/riry8suqM9,Los Angeles,Pacific Time (US & Canada),808,12425,502,169
@dburka,Daniel Burka,Design partner at GV. Co-founder of Milk Inc. Ex-creative director at Digg and TinySpeck. Design. UX. Climbing. Travel. Chilaquiles mmm.,https://t.co/ue0loFihtb,San Francisco,Pacific Time (US & Canada),5749,38688,440,2407
@etzioni,Oren Etzioni,"CEO, AIlen Institute for AI (AI2); Professor, UW CSE; Venture Partner, Madrona. https://t.co/TqO84WeA9I",https://t.co/tfzDNcoVZG,Seattle,Arizona,4111,4678,531,278
@pfugeomagic,Ping Fu,"Ping Fu is the VP & Chief Entrepreneur Officer of 3D Systems, a 3D content to print company. She is on the board of Long Now Foundation.",http://t.co/MNEjhMLTsa,"RTP, NC",Eastern Time (US & Canada),2250,2674,588,152
@jbosborne,JB Osborne,Partner @redantler,http://t.co/l8x4v7CtAo,"Brooklyn, NY",Eastern Time (US & Canada),913,843,191,29
@VladOBS,Vlad Gurgov,Virool / Videolla / OBS Labs,http://t.co/85UovycRal,,Pacific Time (US & Canada),221,111,12,8
@Ponomarenko_N,Nikolay,"CEO & Co-Founder of Dreamise. 
Follow your dream. e-mail: nikolay@dreamise.com",http://t.co/uvaAbScpnc,Moscow,Quito,1202,389,1675,10
@stanine,Matt MacInnis,Founder and CEO of Inkling,http://t.co/xwXJZjRYlk,"San Francisco, CA",Pacific Time (US & Canada),2969,3478,652,239
@vijayp,Vijay Pandurangan,"Figuring out what's next. I angel invest, love photography, am Canadian and like swimming. Formerly: NY site lead & eng dir @Twitter; founder @MitroCo; @Google",https://t.co/x8Sry1CNzV,"East Village, Manhattan",Eastern Time (US & Canada),6387,1745,889,73
@Jon_Nordmark,Jon_Nordmark,"co-founder of https://t.co/T9etQaU4H0 and @IterateStudio (2013-now); CEO of @eBags (1998-08), chairman @eBags today; enjoying IoT-device @RidePeleton now, too",https://t.co/BPqAYmtefd,Colorado,Mountain Time (US & Canada),1418,2600,1091,92
@chamillionaire,Chamillionaire,Platinum & grammy award winning recording artist. EIR @ Upfront Ventures. Startup angel investor. Knowledge seeker. Boss. Booking@chamillionaire.com,http://t.co/DgNKSZNBLH,"Houston, Texas",Mountain Time (US & Canada),16693,873163,1050,5755
@vincethompson,vince thompson,"Revenue Consultant, Author and Media Entrepreneur",http://t.co/3FYi0qvJy1,Los Angeles,Alaska,890,2549,2798,66
@nikolaj,Nikolaj Nyholm,"i build companies. entrepreneur, now partner at sunstone, a technology venture capital firm in europe. games and open source, baby!",http://t.co/Qf2EPAJY6j,copenhagen,Copenhagen,3280,5347,729,209
@edpark,Ed Park,I'm OCD about organizing groceries in the checkout line.,,"San Francisco, CA",Pacific Time (US & Canada),178,134,182,4
@umbar,Ari Tulla,"Ideas matter, but execution rules. CEO & Co-Founder at @BetterDoctor",https://t.co/jgXkLu0ckT,San Francisco,Pacific Time (US & Canada),1354,1077,467,89
@dmorg91,Derrick Morgan,,,,,2093,12810,166,307
@NadavPeres,Nadav Peres,Nadav Peres (נדב פרס) is an Israeli entrepreneur. Nadav's focus is on the hi-tech sector; eCommerce and social networks in particular,http://t.co/YcLmoXRaP1,"Tel Aviv, Israel",,19,35,47,1
@ankesh99kumar,ankesh kumar,Founder/CEO Socialmail,http://t.co/xbHOvKVqx2,"Palo Alto, CA",Arizona,68,93,44,2
@GBousis,George D. Bousis,"Founder, CEO of https://t.co/I1e2pyiREr - Entrepreneur - Investor - Technologist",https://t.co/yanEbFaMID,"Chicago, IL",Central Time (US & Canada),2477,66010,507,97
@KashRehman,Kash Rehman,Founder & CEO of http://t.co/CkPeb5oXxp,https://t.co/8L7Z9UX9Oc,Washington DC,Eastern Time (US & Canada),47,97,3,5
@jameyjeff,Jamey Jeff,Chief Customer Officer at @TrackMaven,,,Eastern Time (US & Canada),1717,860,709,82
@_javigon,Javier E. Gonzalez,"Create & scale startups for global markets. Ex @RocketBerlin. Marketplaces, SaaS, Data Science & IoT. @INSEAD MBA. CO/US/FR. Mentor @lecamping",https://t.co/UAfRfBfDzR,,Paris,3268,421,972,61
@WSantanaLi,William Santana Li,CEO Knightscope,https://t.co/NPcPD9XdwZ,Silicon Valley,,626,475,263,31
@sarahfayboston,Sarah Fay,Media Innovation Junkie,,,Atlantic Time (Canada),3395,2146,929,113
@Tim_Stevens,Tim Stevens,Editor-in-Chief @Roadshow. Editor-at-Large @CNET. Find me at the intersection of tech and autos. Fortune once called me the Nicest Guy in Tech. tim.stevens@cnet,https://t.co/SSA14X2cTK,NY,Quito,33247,30240,1483,1385
@ibarguen,Alberto Ibarguen,"Knight Foundation, promoting informed & engaged communities.",http://t.co/oo7rjqijBE,Miami,Eastern Time (US & Canada),5984,9916,1874,482
@MatthewUpchurch,Matthew D. Upchurch,,,,,1300,2331,213,72
@mcutler,Matt Cutler,"Now product @ Cisco. Prev CEO @ http://t.co/XgUqpYFaEv, CMO @ Visible Measures, founder @ NetGenesis (now SPSS/IBM). Entreprenuer, father, soccer player/coach.",http://t.co/pndahiJp9L,"San Francisco, CA",Eastern Time (US & Canada),1909,3345,552,232
@kmckim123,Kevin McKim,,,,Eastern Time (US & Canada),34,83,64,0
@youngbradford,Bradford Shellhammer,"Head of Curation https://t.co/4fx1RKNFlZ Founded https://t.co/igG4GKsYAl, https://t.co/TtdOgen9yg, & https://t.co/Mfs9TfaR8A. King of Quirk. -@Forbes",https://t.co/wFI49HXqrR,"New York, NY",Quito,12046,6289,1830,251
@VinnyOlmstead,vinny olmstead,"Entrepeneur, investor, husband, father, son, friend, maniac, gator, traveller, and random enthusiast.",https://t.co/TiYU7CVIyk,New York and Vero Beach,Eastern Time (US & Canada),269,275,346,11
@cvwadored,Cory von Wallenstein,CEO at @Adored. Local places you love.,http://t.co/A2qQiggMmQ,"Manchester, NH",Eastern Time (US & Canada),7629,2272,678,142
@DanDoctoroff,Dan Doctoroff,CEO @Sidewalklabs. Led NYC rebuilding post-9/11 as Deputy Mayor of Econ Development. Proponent of disruptive solutions to longstanding challenges.,,"New York, NY",Eastern Time (US & Canada),297,8092,187,235
@seth_bridges,Seth Bridges,Founder / Product @RivalIQ. Proud father. husband to @munchkininchief. @SeatownCrossFit. Ph.D. from UW @csenews.,https://t.co/JEpgbi5TXS,Seattle,,594,704,846,78
@FrankBonsal,Frank Bonsal III,"Educator, EdTech Investor, Entrepreneur at @TUincubator via @TUinnovates + @TowsonU",https://t.co/C7gd8Ocprj,"Baltimore, MD",Eastern Time (US & Canada),13522,11558,1542,469
@dweekly,David E. Weekly,"Getting the world online as head of the Rapid Rollout Lab at Google/Alphabet. Founder of @HackerDojo and @DroneVC. Entrepreneur, mentor, working dad.",https://t.co/3hhAzJ52KU,"Redwood City, CA",Pacific Time (US & Canada),11033,10852,4089,696
@dan88,Dan Freedman,It has been a long time since I used Twitter. But I'm on Facebook.,,,Hawaii,6,114,6,2
@Rocketboom,Rocketboom,Internet Culture News || See http://t.co/MptOBpI1F0 for video archives & http://t.co/5IrSZIcTSW for today's latest news,http://t.co/e56B0DjgzG,New York City,Eastern Time (US & Canada),3999,10921,4534,741
@MGorey24,Mike Gorey,DooDa: Building self proliferating easy to use products that empower the entire connected world.,http://t.co/3zY3MQyw5h,"Cleveland, Ohio",,220,56,477,1
@robinbechtel,Robin Sloan Bechtel,"Internet Pioneer since 1993 / Startup Development & Packaging / Our portfolio companies include Uber, Everlane & Philz Coffee.",http://t.co/c2O66ysBTS,,Pacific Time (US & Canada),3276,4613,3312,131
@drewconway,Drew Conway,"Data nerd, hacker, student of conflict. Founder and CEO of @alluvium",https://t.co/ktgd87kgDE,"Brooklyn, NY",Eastern Time (US & Canada),23028,16067,292,1123
@brian_armstrong,Brian Armstrong,Co-founder & CEO at @Coinbase. Studied computer science and economics at Rice University.,https://t.co/fDUPVBVeug,"San Francisco, CA",Central Time (US & Canada),2732,16481,402,701
@dohigley,Dave Higley,"Managing Partner of Bond Lane Merchant Bank, a merchant bank investing in and advising (via Bond Lane Partners LLC) companies in Digital Media sector.",,,Pacific Time (US & Canada),398,328,329,6
@daveasprey,Dave Asprey,"Professional biohacker, dad, serial entrepreneur, CEO of Bulletproof. See @bulletproofexec for Bulletproof stuff; personal and entrepreneur stuff here!",https://t.co/F8nwGUq2Z0,Victoria BC or Santa Monica,Pacific Time (US & Canada),2115,9027,1031,379
@kbrownsirk,Kristopher D Brown,NYC Lawyer and Father of Two Girls,,New York City,Eastern Time (US & Canada),177,214,101,12
@TMetzner,Tim Metzner,Co-founder of @BeDifferential @UnpolishedCincy & @OceanAccel. Powered by an amazing wife. Love being dad (x3).,http://t.co/jXdTzYSA5s,"Cincinnati, Ohio",Eastern Time (US & Canada),12437,2392,1362,138
@SamZises,Sam Zises,CEO @learnedmedia / formerly @OgilvyEnt @BigFuel / board member @theBCMA / speaker @NYUniversity @Google @AdAge / lover of Happy Gilmore & oversized checks,http://t.co/X0K2aiVAqB,nyc,Eastern Time (US & Canada),4385,7923,3732,189
@JedKatz,Jed Katz,"Early-Stage Venture Capitalist, Serial Entrepreneur, Father of 2",http://t.co/sZmqdoMviC,"San Francisco, CA",Central Time (US & Canada),477,1287,238,80
@JoeDiPasquale,JoeDiPasquale,"Founder & CEO, Regroup; Co-Founder & Director, StartOut",http://t.co/hNApucf7Hz,"San Francisco, CA",Eastern Time (US & Canada),579,218,241,8
@DavidLyman,David Lyman,Co-founder & CEO of @betterv,http://t.co/KinutIjVL8,"San Francisco, CA",Pacific Time (US & Canada),782,891,362,71
@boztank,Boz,VP of Ads & Business Platform at Facebook,https://t.co/9qmYWLc6Ow,California,Pacific Time (US & Canada),2945,2109,188,87
@jodymulkey,Jody Mulkey,"I take care of technology at Ticketmaster, Husband, Father, Tennis Hack, Laker Fan, Trojan Fan",https://t.co/yN2Y7bdA4N,"Los Angeles, CA",Pacific Time (US & Canada),1952,1604,1264,90
@balajis,Balaji S. Srinivasan,CEO (http://t.co/0QvHTpfNWj) and Board Partner (@a16z). I hear this Bitcoin thing might be kind of a big deal.,https://t.co/SyAHXKaPya,"Stanford, CA",Pacific Time (US & Canada),8881,33316,1614,1446
@sree,sree sreenivasan,"Chief Digital Officer, @MetMuseum https://t.co/pwTVqqvM0R • hubby of @RoopaOnline • IG: https://t.co/NuSdzpLeGR • host, #smwknd • sree@sree.net",https://t.co/qLY9CjUjxl,"New York, NY",Eastern Time (US & Canada),18106,75431,6865,4539
@sagi_solomon,Sagi Solomon,CEO & Founder of @vettersoftware,http://t.co/9xS5UKglki,"San Jose, CA",Arizona,194,66,42,6
@daveillo,Dave Chan,Speaks for Data.,,Hong Kong,Hong Kong,114,27,62,1
@Jon_Ferrara,Jon Ferrara,"Pioneer & creator of #CRM solutions, CEO - Nimble, Founder of GoldMine. Interests; #SocialSelling, Social Business, Customer Lifecycle, Acquisition & Retention.",https://t.co/IvAVGoncdP,Santa Monica,Pacific Time (US & Canada),44260,24828,22382,2486
@billjive,Bill Lynch,"VP of Products @Cloudability. Co-Founder of @JiveSoftware. Raised in Iowa, now live in Portland, OR. Love biking, travel, tech.",http://t.co/a9VGpflJhT,"Portland, Oregon",Pacific Time (US & Canada),1942,1545,589,130
@CyberDefender1,gary guseinov,,,,,7,33,1,1
@gregorymiller,Gregory Miller,"Launched @Googleorg and @Spacebar, now with @WSGR, @furthurgrants, TED. I focus on frontier technologies addressing climate change and in entertainment",https://t.co/XMRMplQXiJ,San Francisco,Pacific Time (US & Canada),4048,1693,628,134
@khaledgb,Khaled G Bichara,Egyptian.,,"Cairo, Egypt",Cairo,1876,8067,656,103
@StephenJPhoto,Stephen Jackson,"A wedding and portrait photog residing in Valdosta, GA.",http://t.co/s9osamjnVH,"Valdosta, GA",Eastern Time (US & Canada),310,73,144,4
@bradybd,Brady Brim-DeForest,"Product designer, startup advisor, angel investor. Partner at @Citrusbyte Ventures, CEO/Founder @Tubefilter + Streamy Awards (@Streamys)",http://t.co/zG7vCiXnkA,"Santa Monica, CA",Pacific Time (US & Canada),3051,7774,1017,256
@MarcHustvedt,Marc Hustvedt,"producer / youtube addict / founder of @SUPERGRAVITYco, @Tubefilter + Streamy Awards (@streamys) / Exec Producer of @TheChosenMovie / go see @GaybyBaby",https://t.co/E5T99H0zw2,"Los Angeles, CA",Pacific Time (US & Canada),7522,7447,1382,292
@singhpa,Prabhdeep Singh,Head of GLG Labs,,nyc,Quito,462,433,287,15
@Rongura,Ron Gura,"SVP, Digital Israel @WeWork",https://t.co/BH4xiHcUJe,"Tel-Aviv, Israel",Jerusalem,4642,2731,573,120
@BongoUS,Bongo International,International eCommerce Solutions for Businesses | International Forwarding for Online Shoppers | Consolidation | 220+ Countries #globalecommerce #USAddress,http://t.co/aemz6DPRth,"Saint Petersburg, FL",Eastern Time (US & Canada),3392,1261,397,63
@ClarkValberg,Clark Valberg,CEO & Co-founder @InVisionApp - aka Clark from InVision,http://t.co/YeAgoAfzNt,"New York, NY",Eastern Time (US & Canada),5147,4567,1730,239
@ChristianGC,Christian Cotichini,,http://t.co/raIg8qGEJC,"Vancouver, BC",Hawaii,543,88446,86328,325
@jennylawton,Jenny Lawton,"Chief Strategy Officer, littleBits",,"New York, USA",Eastern Time (US & Canada),1379,892,899,29
@sbercuson,Shawn Bercuson,Self-proclaimed startup junkie,,San Francisco,Central Time (US & Canada),237,530,122,30
@drewbrees,Drew Brees,Official Drew Brees Twitter account.,http://t.co/QR12b3lxTu,New Orleans,Central Time (US & Canada),2878,2383747,68,13218
@venancefab,Tomveyi,"Entrepreneur, Speaker, Organist&Pianist Founder, CEO@myworldwall,Africa concierge,idream, Get2save, Zoexpertiz startups",https://t.co/brd7xbLPok,"Kansas, USA",,1179,1135,4921,66
@arajan,Arvind Rajan,"Co-founder, Cricket Health",,San Francisco,Beijing,651,1058,340,37
@eoghanmccabe,Eoghan McCabe,Aspiring inventor. CEO and co-founder of @intercom.,http://t.co/tOXHoOWG1e,San Francisco,Pacific Time (US & Canada),11422,8365,505,363
@nmcresci,Nico Cresci,"Love cars, tech and cool stuff!",http://t.co/9WaBSb49ol,United States,Santiago,5511,839,841,7
@AndrewAaron,Aaron Andrew Davis,,,"Phoenix, AZ",,3,9,27,0
@dang,Daniel Gruneberg,Entrepreneur. Co-Founder of @ZOZI. Foodist. Traveler. Future space explorer. Curious about origins.,https://t.co/ghxaJXCoqC,"San Francisco, CA",Eastern Time (US & Canada),4767,2622,988,175
@secretsig,secretsig,The unwitting godfather of Atlanta angel investing.,http://t.co/Ju12eHhgLo,Atlanta,Quito,2545,3791,502,194
@cchrysan,Chrys Chrysanthou,"Nomad, explorer, foodie; Investor @ Notion Cap (B2B, SaaS, IoT, Data/AI, Infra, Security); ex: Accel Partners, AWS startup evangelist, Startup COO, Cisco M&A",,"London, UK",London,1766,2209,1217,233
@Brent_Hill,Brent Hill,"Partner - @OriginVentures (Chicago), early stage venture capital firm. Ex-Twitter, Ex-Google. Father of 3 awesome young men; runner and cyclist.",,"Chicago, IL",Central Time (US & Canada),5773,3249,432,119
@morganlinton,Morgan Linton,"cofounder Fashion Metric, early at Sonos, angel investor - Self Lender, Sandbox Commerce, VR fanatic",https://t.co/miGi3g9PlD,Californian living in Texas,Central Time (US & Canada),13084,6955,993,363
@rahulvohra,Rahul Vohra,"Founder & CEO of Superhuman. Founded Rapportive. Computer Scientist, Gamer, Entrepreneur, Designer.",https://t.co/jEENAN4psi,San Francisco,London,3596,11403,540,425
@seandohertyjr,Sean Doherty,Co-Founder of Wurl,,"Los Angeles, CA",Alaska,137,60,205,7
@charlesseybold,Charles Seybold,"Software entrepreneur, project manager, UX guy, gamer, techie - you get the idea.",https://t.co/hAhRv3sBhm,"Seattle, WA",Pacific Time (US & Canada),880,1395,762,80
@wmougayar,William Mougayar,"Author, The Business Blockchain. Investor, Virtual Capital Ventures. Founder, Startup Management. Mentor, Entrepreneur, Speaker, Thought Leader.",http://t.co/16PxygTh4K,"Toronto, Canada",Eastern Time (US & Canada),10315,7246,1052,549
@marcecko,Marc Ecko,,https://t.co/XyLSb4uHLj,,Atlantic Time (Canada),3570,21958,157,559
@bopeabody,Bo Peabody,,,,,92,1626,30,136
@TheCarrico,David Carrico,"CEO & Co-founder @Prime_Mind. 
Investor.",https://t.co/iGeBbyT5ul,,Pacific Time (US & Canada),1450,2892,347,38
@marklarosa,Mark LaRosa,"Director of Solutions Architecture at Interana, former Googler, car lover. Michigan transplant living in Silicon Valley and loving every minute of the journey.",,"San Carlos, CA",Pacific Time (US & Canada),1894,355,209,7
@bgmasters,Blake Masters,"Co-author of @ZeroToOneBook. President of @thielfoundation, Principal at Thiel Capital, formerly Judicata, @box, @StanfordLaw/@stanford",http://t.co/fPcUOwdHkX,"San Francisco, CA",Pacific Time (US & Canada),292,5342,157,235
@tomwilliams,tomwilliams,"Founder of BetterCompany.  Download it to experience the most positive, honest place on the internet.",http://t.co/3HNkF89Je4,San Francisco,Pacific Time (US & Canada),13788,1685,509,89
@cherylrosner,Cheryl Rosner,Cofounder & CEO Stayful @stayful,https://t.co/steIXzoawV,"San Francisco, CA",Eastern Time (US & Canada),4494,1100,643,120
@dikaheto,Dirk Kanngiesser,Silicon Valley based start-up entrepreneur linked to Germany,http://t.co/qKg1zHq98w,Bay Area,Pacific Time (US & Canada),10,104,89,8
@masolova,Elena,"Eduson.TV, Pixonic, Groupon.Ru",http://t.co/P1RI4Kmw4a,,Volgograd,1772,4098,79,165
@charlesfitz,Satoshi Fitzgerald,"Platform ecosystems, angel investing, strategy consulting, color (and off-color) commentary, boat rocking, dinosaur scourge. Furthest South: 67⁰ 43’ 05s",https://t.co/Gv3C3r0Ewt,Cloud City (Seattle),Pacific Time (US & Canada),6455,1497,290,60
@tech4cars,Myles H. Kitchen,"Techie, Rocker, Car Guy",http://t.co/z6G4lX9dkm,Santa Cruz CA,Pacific Time (US & Canada),61,22,14,2
@mstachow,Mike Stachowiak,"Entrepreneur, technologist, investor, and active member of the start-up community in Silicon Valley / San Francisco.",http://t.co/Xs30grV57v,San Francisco,Pacific Time (US & Canada),233,770,255,18
@erikdlarson,Erik Larson,Founder & CEO of Cloverpop.  Making business decisions less painful and more right using best practices from behavioral economics.,http://t.co/uw49G75EKO,San Francisco,Pacific Time (US & Canada),1429,1159,999,72
@WilliamHDraper,Bill Draper,"Founder: Sutter Hill Ventures, Draper Richards LP, Draper Richards Foundation; Former Chairman of Export-Import Bank & Head of UNDP; Author of The Startup Game",http://t.co/pEvA2g7683,,,23,1104,10,44
@erichgore,Eric H. Gore,"Eric H. Gore is president of Dallas-based MutualMind, Inc. an award-winning social media management technology company.",http://t.co/VSuWMMiFl8,"Plano, TX",Central Time (US & Canada),2097,543,681,68
@JocelynLeavitt,Jocelyn Leavitt,"CEO + cofounder of @Hopscotch.                                                                  
NY on the outside, HI on the inside.",http://t.co/b2AvmBqwOz,NYC,,2345,2672,811,131
@MalcolmCasSelle,malcolm casselle,President New Ventures Tribune Publishing,http://t.co/CRBPrMQzhw,"Los Angeles, CA",Pacific Time (US & Canada),65,506,255,14
@jbermudez5,Juan Bermudez,Director of Tech at @M8agency / Minister of Tech at @NightProApp. Venezuelan,http://t.co/HdNR95wr0X,"Miami, FL",Atlantic Time (Canada),1103,384,703,12
@beninato,Joe Beninato,Investor and 7 time startup guy. Host of @FounderLine.,http://t.co/3tV0pflAKe,"Los Altos, CA",Pacific Time (US & Canada),10156,2432,985,158
@marclipsitz,marc lipsitz,"Ninja by night, product designer by sunrise and Co-Founder of @letsbudge http://t.co/x5ibd1EvNu",http://t.co/xnxmtb4Q0Y,"Bondi, Sydney",,125,132,336,7
@henkrogers,henkrogers,,,,,10,313,25,17
@omairfit,Omair Mirza,Adventure + discovery + gym = life.,https://t.co/3CqzavNRKa,"Chicago, IL",Pacific Time (US & Canada),326,181,1162,40
@joyce,joyce kim,Executive Director of @StellarOrg (financial inclusion via distributed systems) and board member of @LiteracyBridge.  화이팅!,https://t.co/8wvDtfMO9z,SF,Pacific Time (US & Canada),5930,17133,1302,647
@Olero1,Peter Johnson,#Entrepreneur capitalizing on the massive new opportunity to serve the legal #Cannabis consumer/supporter market. #Travel #GoneJ #StartUp,http://t.co/hCEcBlOaS0,"Denver, Colorado",,26,175,720,10
@aymericvigneras,aymeric vigneras,#CEO AvincelGroup & http://t.co/uL8DSVR7wN #Serialentrepreneur.,http://t.co/xQsOOSkTzu,,,535,286,286,41
@AKONSTANTIN,Konstantin Andreev,"Co-founder of Geenio. 
Co-founder and CEO of Roundme.",,Moscow - Los Angeles,Quito,1408,5841,338,58
@howardbrown,Howard Brown,Founder and CEO @RingDNA - Sales Acceleration Evangelist. Father of 3 amazing kids.,http://t.co/HArXXlrwQH,Los Angeles,Pacific Time (US & Canada),2176,5820,670,236
@maharg,Dan Graham,All progress depends on the unreasonable man. -George Bernard Shaw,http://t.co/6s18IP0wM6,"Austin, TX",Central Time (US & Canada),4222,2642,307,135
@seanrad,Sean Rad,Founder & CEO of Tinder,https://t.co/801oYHR78b,,Pacific Time (US & Canada),2152,7363,57,402
@edfu1,Edward Fu,"Husband, father, @ZipRecruiter CMO",https://t.co/Wdkbc3M4Zv,"Los Angeles, CA",Pacific Time (US & Canada),37,128,26,4
@youcalc,Rasmus Aaen Madsen,CEO/founder of youcalc - on-demand analytics. Connect to any on-demand data and generate real-time analytics apps.,http://t.co/2kpokwqeKJ,Denmark/USA,Copenhagen,496,615,147,112
@linaresa,Alexandre Linares,Product @Yahoo / Building great products & teams / Ex-VP Product @InfoScout : Real-World Analytics / Ex-@Yahoo! Product & Eng,,SF Bay Area,Alaska,1246,5953,437,150
@bznotes,Bilal Zuberi,"Early stage VC. Partner at Lux Capital. Passionate about tech, entrepreneurship and social good. I like tacos and café lattes.",https://t.co/RUSl07G0Fn,"Palo Alto, CA",Eastern Time (US & Canada),22375,11198,1178,665
@danalert,Dan Ratner,"I'm Dan Ratner, author and entrepreneur. Good to meet you.",https://t.co/YYCDP7ZyDH,Chicago,Central Time (US & Canada),926,3628,330,69
@ScottMcGregor,ScottMcGregor,The High Tech Innovation Manager,http://t.co/VEWpl8H85C,"Campbell, California, USA",Pacific Time (US & Canada),932,235,230,21
@NShivakumar,Shiva Shivakumar,"Interested in how the world moves, ceo/cofounder Urban Engines",http://t.co/Z68Zra2Q1t,"Bay Area, CA",Pacific Time (US & Canada),682,1002,226,42
@TylerRoye1,Tyler Roye,"Dad, husband, entrepreneur, tech CEO, tech junkie, car guy, hockey fanatic, lean startup",http://t.co/rB2v32cgXj,"Long Island, New York",Atlantic Time (Canada),152,124,100,24
@BlackLocus,BlackLocus.com,"BlackLocus is a product development lab operating within @HomeDepot, finding competitive edges with software and data science.",http://t.co/agAccBSkAJ,"Austin, TX",Hawaii,845,554,296,55
@PeterDiamandis,Peter Diamandis,"@XPRIZE, @SingularityU, @PlanetaryRsrcs, @HumanLongevity, @BoldCapital & Author of Abundance & BOLD. Passionate about space, Abundance & Longevity.",http://t.co/dXtPp9Ir8x,"iPhone: 34.060616,-118.444359",Pacific Time (US & Canada),1673,81032,1116,2579
@sandydjen,sandy jen,"rock climbing, dog loving entrepreneur, co-founder @honor, co-founded meebo",https://t.co/E1USCXmW3A,"San Francisco, CA",Pacific Time (US & Canada),192,637,54,60
@RustyRueff,Rusty Rueff,"President's Advisory Committee on the Arts; Chair Emeritus, GRAMMY Fnd; Former Coordinating Ntl. Co-Chair, Tech for Obama; Board Dir.; Investor; Author, TBD",http://t.co/gmDgudbKQ0,Bay Area,Pacific Time (US & Canada),2596,1300,60,89
@chaddickerson,Chad Dickerson,"CEO, Etsy",http://t.co/X0b8vGfOkO,"Brooklyn, NY",,4588,13988,1525,667
@JoannaRees,Joanna Rees,"Candidate for Mayor 2011, entrepreneur, educator, mother, mentor, advocate for public education reform

Join us at http://t.co/81fua83emy",http://t.co/Uo44Ok50cL,"San Francisco, California",Pacific Time (US & Canada),978,1331,818,102
@iRowan,David Rowan,WIRED editor. Ubiquitous speaker. Cofounder @FlowJourneys. •To pitch WIRED: inbox@wired.co.uk •To reach me (no pitches please): david [at] davidrowan [dot] com,https://t.co/19oXBatfSp,London,Amsterdam,3611,27274,558,1321
@davidjwieland,David Wieland,"#Startup Investor, 4x #Entrepreneur, #philosophy nerd",http://t.co/aE0F5robLq,Chicago,Mountain Time (US & Canada),1082,576,564,76
@sparkcatalyst,Daniel James Scott,"#technology & #startup advocate, executive director @thetbtf, director @lionseyeinst, co-author http://t.co/u0GWeafYdg",http://t.co/UGupk7ST7x,Tampa Bay,Quito,12613,3692,1819,140
@Padmasree,Padmasree,"CEO @NextEVOfficial USA. Also love art, photography, Haiku and food :) Passionate about helping women in tech",https://t.co/kr0FI0sF5D,California,Pacific Time (US & Canada),17077,1628059,305,8222
@yiannistsiounis,Yiannis Tsiounis,"CEO @YushinoTheGame. PhD #Crypto. Ex CEO @BQuotes, fixed income HF manager, CTO @InternetCash. Advisor @Klroy. Car racer.",http://t.co/eWMZMmbzs0,,Eastern Time (US & Canada),950,66,72,3
@tommatzzie,Tom Matzzie,Entrepreneur. Tech. Renewable Energy. Politics. Peace. @MoveOn Alum. Dad. Founder & CEO of Ethical Electric.,http://t.co/nBHpLsHhA4,Earth,,10846,6705,902,324
@m_j_baumann,Michael Baumann,"Entrepreneur, Co-founder of @Whooch",http://t.co/m80zxMm6AO,"Hoboken, NJ",Central Time (US & Canada),2216,526,886,20
@chalfs,Mike Chalfen,"Co-Founder & Partner @Mosaic_VC | Investor: King, Illumio, Moogsoft, Houzz, Seal, Foundry, Fizzback, Worldstores, Ubiquisys",http://t.co/U5aALDVpd2,London,London,124,1716,457,87
@davidjonesOYW,david jones,CEO & Social Entrepreneur. Founder You & Mr Jones and One Young World. Author Who Cares Wins. Guardian Sus Biz Leader 2013. Ex-CEO Havas.,http://t.co/kb4FevUNFV,New York,Central Time (US & Canada),5653,31723,2074,787
@labusque,Leah Busque,"Engineer turned entrepreneur, Boston native turned SF transplant, single lady turned mom to a tiny toddler. Founder, https://t.co/BFt7C9NVnt",https://t.co/fKZUEHYEqg,"40.72971,-73.995104",Central Time (US & Canada),3497,10930,677,752
@Adamfreed,Adamfreed,CEO of @TpTdotcom. Board Co-Chair @brooklynkids. Polyglot. Dad. Husband. Happy Guy.,,Brooklyn NY,Pacific Time (US & Canada),76,886,570,30
@rushabhd,Rushabh Doshi,"Engineering Leader at Nest. Co-founded Stockezy. Formerly VMware, Quinstreet.",,San Francisco,Pacific Time (US & Canada),8665,357,244,23
@aileenlee,aileenlee,"Founder of @CowboyVC / seed stage backer of startups. Startup wife, mom of 3, lover of music, chai and beaches.",http://t.co/GTLzCYoXc8,"palo alto, ca",Pacific Time (US & Canada),1555,28056,1361,1174
@seanfee80,Sean Fee,CEO & Co-Founder of @Playerdotme,http://t.co/60ZWFBf3A8,San Francisco/Dublin/Montreal,Dublin,12165,2011,828,61
@benkaufman,Ben Kaufman,no discernible skills,https://t.co/GirUgvukCk,New York City,Eastern Time (US & Canada),8513,11597,842,519
@mrsandhill,MR Rangaswami,Tech industry and corporate sustainability convener critic and cheerleader,http://t.co/zsOZL6X3Nn,San Francisco,Pacific Time (US & Canada),806,768,62,26
@marksugarman,mark sugarman,,,San Francisco,,393,602,428,35
@Hadley,Hadley Harris,Founding Partner @ Eniac Ventures / 2X Entrpreneur / Mediocre DJ / Travel Lover / Urban Walker / Coffee Snob,http://t.co/vDfvqzshdk,NYC/SF,Bogota,3867,10777,305,157
